"Date","Site","TP.ugL","SRP.ugL","DP.ugL","PP.ugL","DOP.ugL","TN.mgL","NOx.mgL","NH4.mgL","DIN.mgL","SolN.mgL","Urea.mgL","DON.mgL","TON.mgL","TKN.mgL","TOC.mgL","SolOC.mgL","Cond","DO.per","Colour_PCU","Turb.NTU","Secchi_cm","Temp.C","pH","Phyco.ugL","TChl.ugL","TN_TP","DIN_SRP"
2015-06-21,"Lake_Inlet",38,10,26,12,16,1.041,0.668,0.06,0.728,NA,NA,NA,0.31,0.37,NA,NA,309,NA,NA,NA,NA,15.38,NA,NA,NA,60.5794411959991,160.986518851692
2015-06-28,"Lake_Inlet",25,14,17,8,3,0.393,0.375,0.08,0.455,NA,NA,NA,0.015,0.015,NA,NA,396,84,NA,NA,NA,15.63,NA,NA,NA,34.7624735762171,71.8689816302198
2015-07-05,"Lake_Inlet",24,13,21,3,8,0.569,0.196,0.04,0.236,NA,NA,NA,0.33,0.37,NA,NA,369,84.5,NA,NA,NA,16.98,NA,NA,NA,52.427500702045,40.1445672538033
2015-07-13,"Lake_Inlet",27,10,18,9,8,0.545,0.152,0.02,0.172,NA,NA,NA,0.37,0.39,NA,NA,400,87.5,NA,NA,NA,18.24,NA,NA,NA,44.6365754854357,38.0352764319933
2015-07-19,"Lake_Inlet",652,232,277,375,45,5.993,3.526,0.4,3.926,NA,NA,NA,2.03,2.43,NA,NA,277,90.2,NA,NA,NA,18.08,NA,NA,NA,20.326135295418,37.4214352626317
2015-07-27,"Lake_Inlet",31,10,21,10,11,0.72,0.267,0.03,0.297,NA,NA,NA,0.42,0.45,NA,NA,288,94.5,NA,NA,NA,16.78,NA,NA,NA,51.3604632990157,65.6771924436163
2015-08-02,"Lake_Inlet",15,7,13,2,6,0.601,0.208,0.04,0.248,NA,NA,NA,0.35,0.39,NA,NA,332,82.8,NA,NA,NA,16.8,NA,NA,NA,88.6015547892556,78.3450876672286
2015-08-09,"Lake_Inlet",14,7,13,1,6,0.422,0.109,0.04,0.149,NA,NA,NA,0.27,0.31,NA,NA,371,98.2,NA,NA,NA,16.2,NA,NA,NA,66.6565060394566,47.0702341226495
2015-08-16,"Lake_Inlet",18,11,16,2,5,1.023,0.62,0.03,0.65,NA,NA,NA,0.37,0.4,NA,NA,342,97.8,NA,NA,NA,17.34,NA,NA,NA,125.678578132846,130.670875691309
2015-08-23,"Lake_Inlet",29,19,25,4,6,0.561,0.248,0.05,0.298,NA,NA,NA,0.26,0.31,NA,NA,369,95.6,NA,NA,NA,20.63,NA,NA,NA,42.7782479517807,34.6833304061628
2015-08-30,"Lake_Inlet",34,22,29,5,7,0.954,0.571,0.04,0.611,NA,NA,NA,0.34,0.38,NA,NA,384,91.2,NA,NA,NA,17.29,NA,NA,NA,62.0479714707961,61.4153115749151
2015-09-06,"Lake_Inlet",32,27,31,1,4,0.698,0.375,0.05,0.425,NA,NA,NA,0.27,0.32,NA,NA,428,81.9,NA,NA,NA,15.7,NA,NA,NA,48.2351434402822,34.808338681303
2015-09-13,"Lake_Inlet",33,22,32,1,10,0.759,0.426,0.02,0.446,NA,NA,NA,0.31,0.33,NA,NA,409,89.1,NA,NA,NA,16.81,NA,NA,NA,50.8611254613863,44.8301619679413
2015-09-20,"Lake_Inlet",37,22,33,4,11,0.628,0.275,0.02,0.295,NA,NA,NA,0.33,0.35,NA,NA,371,97.5,NA,NA,NA,16.71,NA,NA,NA,37.5332394709173,29.6522371761047
2015-09-27,"Lake_Inlet",17,14,16,1,2,0.604,0.121,0.05,0.171,NA,NA,NA,0.43,0.48,NA,NA,403,105,NA,NA,NA,7.98,NA,NA,NA,78.5680812753896,27.0101007885002
2015-10-04,"Lake_Inlet",17,13,14,3,1,1.59,0.987,0.06,1.047,NA,NA,NA,0.54,0.6,NA,NA,321,100.3,NA,NA,NA,6.33,NA,NA,NA,206.82657156932,178.098991164119
2015-10-12,"Lake_Inlet",30,13,13,17,13,1.141,0.708,0.04,0.748,NA,NA,NA,0.39,0.43,NA,NA,321,107.1,NA,NA,NA,9.39,NA,NA,NA,84.1051364513649,127.237865702732
2015-10-18,"Lake_Inlet",20,10,18,2,8,1.326,0.853,0.02,0.873,NA,NA,NA,0.45,0.47,NA,NA,264,110,NA,NA,NA,3.94,NA,NA,NA,146.612722525648,193.051141425175
2015-10-25,"Lake_Inlet",60,20,29,31,9,0.722,0.279,0.04,0.319,NA,NA,NA,0.4,0.44,NA,NA,300,99.7,NA,NA,NA,6.51,NA,NA,NA,26.6099511471891,35.271084830831
2015-11-01,"Lake_Inlet",32,8,25,7,17,1.642,1.159,0.06,1.219,NA,NA,NA,0.42,0.48,NA,NA,228,146.1,NA,NA,NA,5.22,NA,NA,NA,113.470065227712,336.954956181685
2015-11-08,"Lake_Inlet",23,8,14,9,6,1.209,0.756,0.04,0.796,NA,NA,NA,0.41,0.45,NA,NA,267,130.4,NA,NA,NA,5.5,NA,NA,NA,116.240265941051,220.029651452519
2015-11-15,"Lake_Inlet",36,6,23,13,17,1.533,0.96,0.03,0.99,NA,NA,NA,0.54,0.57,NA,NA,112,103,NA,NA,NA,3.8,NA,NA,NA,94.1667938795957,364.873291353424
2015-11-22,"Lake_Inlet",42,11,22,20,11,1.504,1.101,0.03,1.131,NA,NA,NA,0.37,0.4,NA,NA,129,101.2,NA,NA,NA,3.85,NA,NA,NA,79.1875079647257,227.367323702877
2015-11-29,"Lake_Inlet",31,9,19,12,10,1.189,0.786,0.02,0.806,NA,NA,NA,0.38,0.4,NA,NA,134,NA,NA,NA,NA,0.62,NA,NA,NA,84.81609842018,198.038971603272
2015-12-06,"Lake_Inlet",26,9,15,11,6,1.646,1.153,0.04,1.193,NA,NA,NA,0.45,0.49,NA,NA,217,101.4,NA,NA,NA,2.26,NA,NA,NA,139.995673092712,293.127162683256
2015-12-13,"Lake_Inlet",20,8,19,1,11,1.369,0.896,0.003,0.899,NA,NA,NA,0.467,0.47,NA,NA,260,97.7,NA,NA,NA,2.38,NA,NA,NA,151.367132079648,248.500824944491
2015-12-20,"Lake_Inlet",26,9,17,9,8,1.515,1.062,0.003,1.065,NA,NA,NA,0.447,0.45,NA,NA,234,91.6,NA,NA,NA,0.01,NA,NA,NA,128.853854638796,261.676804910031
2015-12-27,"Lake_Inlet",23,1.5,5,18,3.5,1.417,1.044,0.05,1.094,NA,NA,NA,0.32,0.37,NA,NA,135,96.3,NA,NA,NA,0.16,NA,NA,NA,136.238591264243,1612.81365955816
2016-01-03,"Lake_Inlet",25,9,14,11,5,1.143,0.73,0.05,0.78,NA,NA,NA,0.36,0.41,NA,NA,137,91.5,NA,NA,NA,0.22,NA,NA,NA,101.103072004112,191.650617680586
2016-01-10,"Lake_Inlet",74,17,28,46,11,1.21,0.667,0.04,0.707,NA,NA,NA,0.5,0.54,NA,NA,289,106.2,NA,NA,NA,0.01,NA,0.003,1.12,36.1586144584474,91.9662805657293
2016-01-17,"Lake_Inlet",17,8,15,2,7,1.249,0.936,0.04,0.976,NA,NA,NA,0.27,0.31,NA,NA,132,110.1,NA,NA,NA,0.02,NA,0.002,0.762,162.469426345963,269.785100273441
2016-01-24,"Lake_Inlet",21,9,19,2,10,1.13,0.777,0.06,0.837,NA,NA,NA,0.29,0.35,NA,NA,264,105,NA,NA,NA,0.03,NA,0.002,0.714,118.991867021463,205.655855126475
2016-01-31,"Lake_Inlet",12,8,10,2,2,0.86,0.557,0.05,0.607,NA,NA,NA,0.25,0.3,NA,NA,240,98.1,NA,NA,NA,0.07,NA,0.003,0.759,158.480318466639,167.786430190552
2016-02-06,"Lake_Inlet",34,10,17,17,7,1.523,1.11,0.03,1.14,NA,NA,NA,0.38,0.41,NA,NA,106,179.4,NA,NA,NA,0.03,NA,0.002,1.149,99.0556190251808,252.094274026002
2016-02-15,"Lake_Inlet",15,9,15,15,6,1.082,0.749,0.05,0.799,NA,NA,NA,0.28,0.33,NA,NA,288,124,NA,NA,NA,0.01,NA,0.002,0.719,159.512283331073,196.319030162549
2016-02-21,"Lake_Inlet",53,16,26,27,10,0.903,0.49,0.07,0.56,NA,NA,NA,0.34,0.41,NA,NA,80,82.9,NA,NA,NA,0.15,NA,0.003,0.945,37.6764530694273,77.3973648325444
2016-02-28,"Lake_Inlet",34,7,20,14,13,1.137,0.704,0.03,0.734,NA,NA,NA,0.4,0.43,NA,NA,99,91.1,NA,NA,NA,0.04,NA,0.002,1.001,73.9502553063891,231.876186886072
2016-03-06,"Lake_Inlet",18,14,14,4,14,0.89,0.597,0.04,0.637,NA,NA,NA,0.25,0.29,NA,NA,140,NA,NA,NA,NA,0.02,NA,0.002,0.889,109.339134445975,100.616574282308
2016-03-13,"Lake_Inlet",76,9,17,59,8,0.806,0.393,0.04,0.433,NA,NA,NA,0.37,0.41,NA,NA,81,73.9,NA,NA,NA,0.26,NA,0.003,1.139,23.4519834793349,106.390663404736
2016-03-20,"Lake_Inlet",23,8,5,18,5,1.211,0.838,0.02,0.858,NA,NA,NA,0.35,0.37,NA,NA,110,93.3,NA,NA,NA,0.03,NA,0.002,0.921,116.432557530697,237.167639379725
2016-03-28,"Lake_Inlet",27,7,15,12,8,1.093,0.66,0.03,0.69,NA,NA,NA,0.4,0.43,NA,NA,77,83.3,NA,NA,NA,1.15,NA,0.002,0.998,89.5188568909747,217.97625197737
2016-04-03,"Lake_Inlet",30,8,17,13,9,1.252,0.769,0.02,0.789,NA,NA,NA,0.46,0.48,NA,NA,122,95.7,NA,NA,NA,0.74,NA,0.002,1.044,92.2871435908054,218.094717331706
2016-04-10,"Lake_Inlet",16,7,11,5,4,1.324,0.911,0.04,0.951,NA,NA,NA,0.37,0.41,NA,NA,139,100.6,NA,NA,NA,0.04,NA,0.002,0.964,182.989483996944,300.428138594897
2016-04-24,"Lake_Inlet",11,1.5,10,1,8.5,0.747,0.354,0.05,0.404,NA,NA,NA,0.34,0.39,NA,NA,246,122.5,NA,NA,NA,5.27,NA,0.003,1.246,150.170990986781,595.591150330437
2016-05-01,"Lake_Inlet",11,1.5,10,1,8.5,0.489,0.126,0.03,0.156,NA,NA,NA,0.33,0.36,NA,NA,282,100.7,NA,NA,NA,6.46,NA,0.006,2.3,98.3047049431538,229.980741216703
2016-05-08,"Lake_Inlet",15,1.5,5,10,3.5,0.786,0.313,0.03,0.343,NA,NA,NA,0.44,0.47,NA,NA,275,86.2,NA,NA,NA,11.01,NA,0.007,2.551,115.874911920724,505.662783572623
2016-05-15,"Lake_Inlet",92,1.5,29,63,27.5,0.53,0.137,0.02,0.157,NA,NA,NA,0.37,0.39,NA,NA,90,109.4,NA,NA,NA,9.11,NA,0.007,2.888,12.7393178140523,231.454976737323
2016-05-22,"Lake_Inlet",12,1.5,5,7,3.5,0.542,0.139,0.04,0.179,NA,NA,NA,0.36,0.4,NA,NA,292,80.8,NA,NA,NA,14.22,NA,0.003,1.154,99.8794565219978,263.888158190961
2016-05-29,"Lake_Inlet",68,3,27,41,24,0.977,0.114,0.04,0.154,NA,NA,NA,0.82,0.86,NA,NA,339,81.3,NA,NA,NA,18.27,NA,0.006,2.721,31.7719434627714,113.516135087732
2016-06-05,"Lake_Inlet",33,18,24,9,6,0.807,0.409,0.05,0.459,NA,NA,NA,0.34,0.39,NA,NA,370,75.3,NA,NA,NA,15.75,NA,0.003,1.184,54.077639324557,56.3895086637109
2016-06-12,"Lake_Inlet",45,6,15,30,9,0.643,0.234,0.03,0.264,NA,NA,NA,0.37,0.4,NA,NA,233,74.2,NA,NA,NA,12.48,NA,0.003,1.171,31.5977813252864,97.299544360913
2016-06-19,"Lake_Inlet",34,25,33,1,8,0.837,0.461,0.04,0.501,NA,NA,NA,0.33,0.37,NA,NA,354,64.4,NA,NA,NA,19.61,NA,0.003,0.927,54.4383145923022,44.315519749834
2016-06-26,"Lake_Inlet",32,25,31,1,6,0.703,0.36,0.06,0.42,NA,NA,NA,0.28,0.34,NA,NA,361,143,NA,NA,NA,16.85,NA,0.002,0.907,48.5806673904274,37.1507351196213
2016-07-03,"Lake_Inlet",23,23,23,23,23,0.491,0.218,0.05,0.268,NA,NA,NA,0.22,0.27,NA,NA,362,110.9,NA,NA,NA,15.09,NA,0.002,0.91,47.2075852581109,25.7670730125738
2016-07-10,"Lake_Inlet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384,110,NA,NA,NA,16.33,NA,0.003,0.989,NA,NA
2016-07-17,"Lake_Inlet",35,21,21,14,21,0.658,0.305,0.04,0.345,NA,NA,NA,0.31,0.35,NA,NA,302,87.7,NA,NA,NA,18.12,NA,0.003,1.132,41.573441681481,36.3293753295617
2016-07-24,"Lake_Inlet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249,94.5,NA,NA,NA,16.85,NA,0.003,1.136,NA,NA
2016-07-31,"Lake_Inlet",27,16,16,11,16,0.433,0.06,0.06,0.12,NA,NA,NA,0.31,0.37,NA,NA,317,NA,NA,NA,NA,NA,NA,0.003,1.023,35.4635544682452,16.5851496069738
2016-08-07,"Lake_Inlet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338,69.2,NA,NA,NA,18.47,NA,0.002,0.934,NA,NA
2016-08-14,"Lake_Inlet",88,36,49,39,13,1.285,0.382,0.07,0.452,NA,NA,NA,0.83,0.9,NA,NA,190,108.8,NA,NA,NA,20.03,NA,0.005,2.355,32.2907837044869,27.7647689716747
2016-08-21,"Lake_Inlet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296,114.2,NA,NA,NA,18.56,NA,0.003,1.47,NA,NA
2016-08-28,"Lake_Inlet",11,9,11,11,2,0.559,0.106,0.04,0.146,NA,NA,NA,0.41,0.45,NA,NA,366,91.4,NA,NA,NA,17.45,NA,0.002,1.227,112.376953094526,35.8730643350841
2016-09-04,"Lake_Inlet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343,97.6,NA,NA,NA,14.25,NA,0.003,1.315,NA,NA
2016-09-11,"Lake_Inlet",35,5,5,30,5,0.689,0.346,0.02,0.366,NA,NA,NA,0.32,0.34,NA,NA,191,92.2,NA,NA,NA,18.81,NA,0.003,1.345,43.5320688731617,161.871060164064
2016-09-18,"Lake_Inlet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427,91.7,NA,NA,NA,15.88,NA,0.003,0.989,NA,NA
2016-09-25,"Lake_Inlet",NA,NA,NA,NA,NA,0.893,0.09,0.03,0.12,NA,NA,NA,0.77,0.8,NA,NA,420,101.8,NA,NA,NA,9.55,NA,0.002,0.866,NA,NA
2016-10-02,"Lake_Inlet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458,107,NA,NA,NA,12.36,NA,0.003,1.268,NA,NA
2016-10-09,"Lake_Inlet",NA,NA,NA,NA,NA,0.325,0.036,0.028,0.064,NA,NA,NA,0.252,0.28,NA,NA,448,96,NA,NA,NA,11.45,NA,0.003,1.094,NA,NA
2016-10-16,"Lake_Inlet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495,85.6,NA,NA,NA,8.02,NA,0.002,0.82,NA,NA
2016-10-23,"Lake_Inlet",102,73,75,27,2,2.103,1.14,0.04,1.18,NA,NA,NA,0.92,0.96,NA,NA,84,132,NA,NA,NA,6.44,NA,0.006,2.554,45.5929014685829,35.7451626232495
2016-10-31,"Lake_Inlet",26,12,23,3,11,1.573,1.09,0.019,1.109,NA,NA,NA,0.461,0.48,NA,NA,112,115.4,NA,NA,NA,5.77,NA,0.003,1.554,133.786873496255,204.365899045933
2017-02-13,"Lake_Inlet",5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-27,"Lake_Inlet",76,15,16,60,1,1.225,0.792,0.021,0.813,NA,NA,NA,0.409,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.6435232781455,119.855347826397
2017-03-13,"Lake_Inlet",26,10,17,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-28,"Lake_Inlet",136,25,47,89,22,1.071,0.438,0.1,0.538,NA,NA,NA,0.53,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4144070873225,47.5883226056102
2017-04-03,"Lake_Inlet",90,32,43,47,11,1.075,0.382,0.085,0.467,NA,NA,NA,0.605,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.4133864111064,32.2719369435699
2017-04-10,"Lake_Inlet",87,5,20,67,15,0.865,0.352,0.031,0.383,NA,NA,NA,0.479,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9864435402795,169.389661319226
2017-04-18,"Lake_Inlet",29,9,18,11,9,1.058,0.615,0.035,0.65,NA,NA,NA,0.405,0.44,NA,NA,106,NA,NA,NA,NA,4.86,7.1,0.003,1.259,80.6762679732335,159.708848067155
2017-04-24,"Lake_Inlet",34,9,15,19,6,1.007,0.604,0.031,0.635,NA,NA,NA,0.369,0.4,NA,NA,101,81.6,NA,NA,NA,8.64,7.51,0.002,1.101,65.4950809969515,156.023259265605
2017-05-01,"Lake_Inlet",149,30,45,104,15,1.206,0.283,0.034,0.317,NA,NA,NA,0.886,0.92,NA,NA,67,75.5,NA,NA,NA,7.59,7.02,0.005,2.325,17.898604408063,23.3666330018253
2017-05-08,"Lake_Inlet",42,11,26,16,15,0.985,0.412,0.032,0.444,NA,NA,NA,0.538,0.57,NA,NA,71,84.6,NA,NA,NA,7.3,7.22,0.004,1.809,51.8614995646641,89.2582597029863
2017-05-15,"Lake_Inlet",21,11,19,2,8,0.911,NA,0.028,NA,NA,NA,NA,0.662,0.69,NA,NA,91,83.7,NA,NA,NA,11.44,7.58,0.005,1.834,95.9306113774802,NA
2017-05-23,"Lake_Inlet",14,3,5,9,2,0.638,0.128,0.028,0.156,NA,NA,NA,0.482,0.51,NA,NA,243,69.5,NA,NA,NA,13.23,7.88,0.004,1.337,100.774528088088,114.990370608352
2017-05-29,"Lake_Inlet",12,4,5,7,1,0.471,0.041,0.03,0.071,NA,NA,NA,0.4,0.43,NA,NA,237,66.3,NA,NA,NA,15.35,7.88,0.004,1.235,86.7956162764962,39.2515207365047
2017-06-05,"Lake_Inlet",57,1.5,17,40,15.5,0.822,NA,0.034,NA,NA,NA,NA,0.636,0.67,NA,NA,92,77.5,NA,NA,NA,12.71,7.43,0.006,2.394,31.890042051304,NA
2017-06-12,"Lake_Inlet",22,NA,4,18,NA,0.504,0.134,0.01,0.144,NA,NA,NA,0.36,0.37,NA,NA,331,65.6,NA,NA,NA,21.12,7.93,0.004,1.265,50.6600933449382,NA
2017-06-20,"Lake_Inlet",42,15,33,9,18,1.816,NA,0.025,NA,NA,NA,NA,0.675,0.7,NA,NA,175,59.7,NA,NA,NA,17.63,NA,0.006,2.373,95.6147037659188,NA
2017-06-26,"Lake_Inlet",60,13,25,35,12,1.372,0.712,0.038,0.75,NA,NA,NA,0.622,0.66,NA,NA,206,70.1,NA,NA,NA,16.01,7.56,0.006,2.172,50.5662783572623,127.578073899799
2017-07-03,"Lake_Inlet",20,10,14,6,4,1.613,1.043,0.022,1.065,NA,NA,NA,0.548,0.57,NA,NA,263,85.7,NA,5,NA,16.56,7.85,0.005,1.814,178.345642106992,235.509124419028
2017-07-10,"Lake_Inlet",26,14,20,6,6,1.221,0.761,0.03,0.791,NA,NA,NA,0.43,0.46,NA,NA,304,79.2,NA,1,NA,16.86,7.83,0.005,1.564,103.848552154436,124.941460372536
2017-07-17,"Lake_Inlet",25,14,25,25,11,0.662,0.282,0.022,0.304,NA,NA,NA,0.358,0.38,NA,NA,355,76.2,NA,9,NA,18.3,7.34,0.005,1.217,58.5566348790222,48.0179569573337
2017-07-24,"Lake_Inlet",43,18,24,19,6,0.681,0.331,0.021,0.352,NA,NA,NA,0.329,0.35,NA,NA,401,96.1,NA,10,NA,15.62,7.52,0.004,1.032,35.0216647514703,43.2442419381836
2017-07-31,"Lake_Inlet",22,15,22,22,7,0.575,0.225,0.01,0.235,NA,NA,NA,0.34,0.35,NA,NA,402,115.6,NA,13,NA,16.8,7.23,0.004,0.983,57.7967334788481,34.6445347345675
2017-08-07,"Lake_Inlet",22,18,22,22,4,0.569,0.119,0.021,0.14,NA,NA,NA,0.429,0.45,NA,NA,313,124,NA,1,NA,15,7.41,0.006,1.489,57.1936371295036,17.1994144072321
2017-08-14,"Lake_Inlet",34,16,27,7,11,0.908,0.258,0.088,0.346,NA,NA,NA,0.562,0.65,NA,NA,264,104.4,NA,22,NA,16.07,7.36,0.005,1.888,59.0561405613028,47.8205147001078
2017-08-21,"Lake_Inlet",17,9,13,4,4,0.496,0.046,0.022,0.068,NA,NA,NA,0.428,0.45,NA,NA,350,106.2,NA,15,NA,18.83,8.02,0.004,1.398,64.5194839612471,16.7080025670255
2017-08-28,"Lake_Inlet",18,9,9,9,9,0.576,0.206,0.01,0.216,NA,NA,NA,0.36,0.37,NA,NA,377,106.8,NA,16,NA,12.68,7.19,0.004,1.103,70.7633049897549,53.0724787423162
2017-09-05,"Lake_Inlet",23,10,23,23,13,0.624,0.074,0.01,0.084,NA,NA,NA,0.54,0.55,NA,NA,306,106.5,NA,12,NA,15.44,7.33,0.005,1.954,59.9949759695748,18.5753675598107
2017-09-11,"Lake_Inlet",24,3,13,11,10,0.567,0.127,0.01,0.137,NA,NA,NA,0.43,0.44,NA,NA,276,115.4,NA,6,NA,13.53,7.46,0.005,1.842,52.2432212619675,100.985133162463
2017-09-18,"Lake_Inlet",24,10,16,8,6,0.439,0.179,0.01,0.189,NA,NA,NA,0.25,0.26,NA,NA,407,96.2,27,3,NA,16.27,7.5,0.004,1.254,40.4493370970083,41.794577009574
2017-09-25,"Lake_Inlet",17,9,17,17,8,0.635,0.055,0.01,0.065,NA,NA,NA,0.57,0.58,NA,NA,434,67.8,44,5,NA,16.83,7.13,0.004,1.198,82.6005490229676,15.9708848067155
2017-10-03,"Lake_Inlet",17,10,17,17,7,0.534,0.054,0.031,0.085,NA,NA,NA,0.449,0.48,NA,NA,412,102.4,7.5,1,NA,9.66,6.89,0.004,1.079,69.4625089421491,18.7965028879036
2017-10-09,"Lake_Inlet",40,8,22,18,14,0.682,0.032,0.049,0.081,NA,NA,NA,0.601,0.65,NA,NA,399,86.9,19,2,NA,14.78,7.06,0.005,1.674,37.7035734398538,22.3899519694146
2017-10-16,"Lake_Inlet",19,7,19,19,12,0.453,0.013,0.01,0.023,NA,NA,NA,0.43,0.44,NA,NA,346,110.2,7.5,45,NA,11.14,7.28,0.004,1.395,52.7233176979588,7.26587506591233
2017-10-25,"Lake_Inlet",84,30,60,24,30,1.672,0.692,0.025,0.717,NA,NA,NA,0.955,0.98,NA,NA,182,95.7,7.5,1,NA,13.49,6.88,0.008,2.83,44.0164605442225,52.8513434142232
2017-11-01,"Lake_Inlet",25,14,14,11,14,1.34,0.71,0.026,0.736,NA,NA,NA,0.604,0.63,NA,NA,216,93.4,7.5,1,NA,7.82,6.9,0.006,1.798,118.528535857839,116.254001054597
2017-11-06,"Lake_Inlet",149,62,89,60,27,1.307,0.327,0.027,0.354,NA,NA,NA,0.953,0.98,NA,NA,87,95.5,67,7,NA,10.53,7.06,0.008,2.441,19.3975754239953,12.6261138943414
2017-11-14,"Lake_Inlet",22,7.5,15,7,7.5,0.957,0.55,0.015,0.565,0.97,NA,0.97,0.393,0.408,NA,NA,142,119.6,52,5,NA,1.7,7.26,0.004,1.118,96.1938677204481,166.588613830048
2017-11-21,"Lake_Inlet",29,9,20,9,11,1.18,0.7,0.008,0.708,1.19,NA,1.19,0.471,0.479,NA,NA,120,116.4,33,5,NA,0.1,6.95,0.004,1.358,89.9792024654211,173.959791433147
2017-11-28,"Lake_Inlet",14,8,14,14,6,1.001,0.79,0.013,0.803,1.23,NA,1.23,0.195,0.208,NA,NA,150,121.8,7.5,1,NA,0.01,6.97,0.004,1.254,158.111759586484,221.964585573333
2017-12-05,"Lake_Inlet",18,7,13,5,6,1.19,0.76,0.011,0.771,1.14,NA,1.14,0.415,0.426,NA,NA,259,106.2,7.5,1,NA,2.08,6.96,0.003,1.167,146.195022461473,243.564768513844
2017-12-12,"Lake_Inlet",18,9,12,6,3,0.93,0.58,0.012,0.592,0.95,NA,0.95,0.339,0.351,NA,NA,275,121.7,7.5,4,NA,0.01,6.76,0.003,1.102,114.253252848042,145.457904701163
2017-12-19,"Lake_Inlet",15,7,11,4,4,0.869,0.51,0.028,0.538,0.85,NA,0.85,0.333,0.361,NA,NA,273,142.2,28,4,NA,0.04,7.07,0.003,0.964,128.111066741869,169.958295020036
2017-12-26,"Lake_Inlet",68,6,15,53,9,1.17,0.59,0.015,0.605,1.01,NA,1.01,0.57,0.585,NA,NA,126,114.4,59,6,NA,0.04,7.21,0.004,1.227,38.0482843924693,222.978122493759
2018-01-02,"Lake_Inlet",19,7,13,6,6,1.04,0.663,0.041,0.704,0.11,NA,0.11,0.336,0.377,NA,NA,319,122.4,7.5,1,NA,0.01,7.62,0.003,0.923,121.042495377212,222.39895853923
2018-01-09,"Lake_Inlet",27,7,27,27,20,0.897,0.489,0.045,0.534,0.84,NA,0.84,0.363,0.408,NA,NA,291,132.4,25,3,NA,0.04,7.1,0.004,0.94,73.4660701108914,168.694664573791
2018-01-15,"Lake_Inlet",45,16,32,13,16,1.176,0.688,0.013,0.701,0.12,NA,0.12,0.475,0.488,NA,NA,83,118.1,22,2,NA,0.02,7.3,0.005,1.675,57.7900324082998,96.8849156207386
2018-01-24,"Lake_Inlet",52,16,33,19,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,117.3,7.5,1,NA,0.01,7.68,0.004,1.412,NA,NA
2018-01-30,"Lake_Inlet",23,8,15,8,7,0.974,0.599,0.016,0.615,0.1,NA,0.1,0.359,0.375,NA,NA,120,113.5,7.5,3,NA,0.01,7.73,0.003,1.108,93.6460041576376,169.997783471482
2018-02-13,"Lake_Inlet",22,8,13,9,5,0.688,0.346,0.024,0.37,0.07,NA,0.07,0.318,0.342,NA,NA,110,149.3,7.5,1,NA,0.04,7.11,0.003,1.012,69.1550480581696,102.275089243005
2018-02-20,"Lake_Inlet",47,9,20,27,11,0.956,0.46,0.059,0.519,0.09,NA,0.09,0.437,0.496,NA,NA,289,120.1,7.5,1,NA,0.01,7.8,0.004,1.137,44.9798667355091,127.521372533621
2018-02-27,"Lake_Inlet",24,9,16,8,7,0.845,0.447,0.013,0.46,0.08,NA,0.08,0.385,0.398,NA,NA,118,119.9,42,1,NA,0.15,7.86,0.003,1.1,77.8580634327381,113.024723247525
2018-03-06,"Lake_Inlet",28,10,19,9,9,0.864,0.496,0.017,0.513,0.08,NA,0.08,0.351,0.368,NA,NA,112,111.1,7.5,1,NA,0.35,7.39,0.002,1.03,68.2360440972637,113.442423311701
2018-03-20,"Lake_Inlet",19,7,12,7,5,0.828,0.522,0.015,0.537,0.08,NA,0.08,0.29,0.305,NA,NA,254,107.9,7.5,1,NA,0.01,7.54,0.003,0.916,96.3684482426267,169.642387408475
2018-03-27,"Lake_Inlet",23,7,15,8,8,0.701,0.353,0.023,0.376,0.07,NA,0.07,0.325,0.348,NA,NA,259,101.8,17,2,NA,0.01,7.66,0.003,1.056,67.3982021709486,118.781261947089
